label,message,char_count,word_count,cleaned
safe,I am on the way to ur home,26,8,way ur home
safe,"Dizzamn, aight I'll ask my suitemates when I get back",53,10,dizzamn aight ill ask suitem get back
safe,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",70,12,nimbomson yep phone know one obvious co that real word
safe,I love to cuddle! I want to hold you in my strong arms right now...,67,15,love cuddl want hold strong arm right
safe,R u in this continent?,22,5,r u contin
safe,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,63,12,well pay like ltgt yr difficult
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,95,13,bore housew chat n date btnation rate pmin landlin
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,143,28,tri call repli sm video mobil min unlimit text free camcord repli call del thur
safe,K...k...when will you give treat?,33,5,kkwhen give treat
spam,"This is the 2nd time we have tried to contact u. U have won the å£400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",159,30,nd time tri contact u u prize claim easi call p per minut btnationalr
safe,He's just gonna worry for nothing. And he won't give you money its no use.,74,15,he gonna worri noth wont give money use
safe,Did you get any gift? This year i didnt get anything. So bad,60,13,get gift year didnt get anyth bad
safe,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,144,25,somewher beneath pale moon light someon think u dream come true goodnit amp sweet dream
safe,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,220,41,well there pattern emerg friend tell drive come smoke tell im weed fiendmak smoke muchimped thing see im hesit
safe,", ow u dey.i paid 60,400thousad.i told  u would call . ",55,11,ow u deyi paid thousadi told u would call
safe,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,127,25,im fine babe aint much tho saw scari movi yest quit funni want mrw afternoon town mall sumthinxx
safe,I'm reaching home in 5 min.,27,6,im reach home min
safe,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",162,34,forgot work today wanna chat thing ok drop text your free bore etc ill ring hope well nose essay xx
safe,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,112,21,ha must walk everywher cannot take tram cousin said walk vic market hotel
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",161,30,wan win meetgreet westlif u current tour unbreak untam unkempt text cost p std text
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,149,24,pleas call custom servic repres freephon ampm guarante cash prize
safe,Discussed with your mother ah?,30,5,discuss mother ah
safe,Ok.,3,1,ok
safe,"Sorry, I can't text &amp; drive coherently, see you in twenty",61,11,sorri cant text amp drive coher see twenti
spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,73,12,receiv week tripl echo rington shortli enjoy
safe,In which place i can get rooms cheap:-),39,8,place get room cheap
safe,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,103,20,eek that lot time especi sinc american pie like minut long cant stop sing
safe,"\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\""""",48,7,gran onlyfound afew day agocusoon honi
spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at å£350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",159,29,uve select stay top british hotel noth holiday valu dial claim nation rate call bx swss
safe,University of southern california.,34,4,univers southern california
safe,We have to pick rayan macleran there.,37,7,pick rayan macleran
safe,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,89,20,u gd lor go shop got stuff u wan watch infern affair come lar
safe,Well. Balls. Time to make calls,31,6,well ball time make call
safe,Wat time Ì_ wan today?,22,5,wat time wan today
safe, &lt;#&gt;  in mca. But not conform.,36,6,ltgt mca conform
safe,Oh ok.. Wat's ur email?,23,5,oh ok wat ur email
safe,"Yes, princess. Are you going to make me moan?",45,9,ye princess go make moan
safe,Lol its ok I didn't remember til last nite,42,9,lol ok didnt rememb til last nite
safe,"[‰Û_] anyway, many good evenings to u! s",40,8,anyway mani good even u
safe,"Cool, I'll text you in a few",28,7,cool ill text
safe,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",84,14,sorri vikki im watch olav mandara movi kano trishul theatr wit frnd
safe,I'm very happy for you babe ! Woo hoo party on dude!,52,12,im happi babe woo hoo parti dude
safe,I am taking you for italian food. How about a pretty dress with no panties? :),78,16,take italian food pretti dress panti
safe,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,54,14,wot u thout u gonna call txt bak luv k
spam,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,159,28,chosen receiv award pl call claim number collect award select receiv valu mobil custom
safe,How are you holding up?,23,5,hold
safe,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,93,16,dont flatter tell man mine two pint carlin ten minut pleas
safe,Hope you are not scared!,24,5,hope scare
safe,I cant pick the phone right now. Pls send a message,51,11,cant pick phone right pl send messag
safe,I'm at home n ready...,22,5,im home n readi
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,149,24,pleas call custom servic repres freephon ampm guarante cash prize
safe,What time do u get out?,23,6,time u get
safe,I am literally in bed and have been up for like  &lt;#&gt;  hours,65,13,liter bed like ltgt hour
safe,"Yes, my reg is  Ciao!",21,5,ye reg ciao
safe,If You mean the website. Yes.,29,6,mean websit ye
spam,Win a å£1000 cash prize or a prize worth å£5000,47,10,win cash prize prize worth
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",156,23,thank rington order refer number xyour mobil charg tone arriv pleas call custom servic
safe,Lol or I could just starve and lose a pound by the end of the day.,66,16,lol could starv lose pound end day
safe,Yeah that's the impression I got,32,6,yeah that impress got
safe,Ok ok take care. I can understand.,34,7,ok ok take care understand
safe,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",153,26,motiv behind everi dark shine light wait find behind everi best friend alway trust love bslvyl
safe,"Ya ok, then had dinner?",23,5,ya ok dinner
safe,I was slept that time.you there?,32,6,slept timey
safe,dont make ne plans for nxt wknd coz she wants us to come down then ok,69,16,dont make ne plan nxt wknd coz want us come ok
safe,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,180,32,school start stay what weather like food social support system like friend school thing import
safe,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",255,49,ha ha nan yalrigu heltiniiyo kothi chikku u share mani thing wit meso far didnt told bodi even utter word abt u ur trust much tell other plz nxt time dont use word meok chikkub
safe,Noice. Text me when you're here,31,6,noic text your
safe,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,59,12,hi di yiju meet pm esaplanad tonight
spam,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP,156,29,mobi pub quizwin high street prize u know new duchess cornwal txt first name unsub stop sp
spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only å£1.50/week. SavaMob - offers mobile!",159,24,week savamob member offer access call detail savamob pobox la wu week savamob offer mobil
safe,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",138,29,aight ive set free think could text blake address occur im quit sure im thought
safe,Hi dear we saw dear. We both are happy. Where you my battery is low,67,15,hi dear saw dear happi batteri low
safe,How are you. Its been ages. How's abj,37,8,age how abj
safe,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,122,22,prof pass paper sem congrat student enna kalaachutaarama prof gud mrng
safe,Dont kick coco when he's down,29,6,dont kick coco he
safe,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,97,18,fyi im gonna call sporad start like ltgt bc doin shit
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",149,26,contact date servic someon know find call mobil landlin poboxldn
spam,TBS/PERSOLVO. been chasing us since Sept forå£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,141,21,tbspersolvo chase us sinc sept definit pay thank inform ignor kath manchest
safe,Hope youåÕre not having too much fun without me!! see u tomorrow love jess x,76,15,hope your much fun without see u tomorrow love jess x
safe,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,84,20,ok wont call disturb one know avoid burden
safe,I've reached home n i bathe liao... U can call me now...,56,12,ive reach home n bath liao u call
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,106,16,loan purpos even bad credit tenant welcom call noworriesloanscom
safe,Was the actual exam harder than NBME,36,7,actual exam harder nbme
safe,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,84,17,lot sick thing go round take easi hope u feel better soon lol
safe,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",128,19,god pick flower dippeditinadew lovingli touch itwhichturnedinto u gift tomeandsaidthi friend u
spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,114,25,kick new season wk free goal news ur mobil txt ur club name eg villa
safe,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,96,20,hey sathya till dint meet even singl time saw situat sathya
safe,Gam gone after outstanding innings.,35,5,gam gone outstand inning
safe,O i played smash bros  &lt;#&gt;  religiously.,46,7,play smash bro ltgt religi
safe,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",276,56,sir good morn hope good weekend call let know abl rais ltgt dad howev said would make rest avail mid feb amount still quit short hope would help good day abiola
safe,Hurry home. Soup is DONE!,25,5,hurri home soup done
safe,No no. I will check all rooms befor activities,46,9,check room befor activ
safe,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",153,32,good afternoon love good see word ym get tm smart move slave smile drink coffe await
safe,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,74,16,quit ok bit ex u better go eat smth els ill feel guilti
spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",154,29,orang bring rington time chart hero free hit week go rington pic wap stop receiv tip repli stop
safe,Lemme know when you're here,27,5,lemm know your
spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,148,21,privat account statement show unredeem point call identifi code expir
safe,He needs to stop going to bed and make with the fucking dealing,63,13,need stop go bed make fuck deal
safe,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",147,31,love brother time talk english grin say hey muhommad penni say hello across sea
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,135,27,tri call repli sm video mobil min unlimit text free camcord repli call
safe,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",154,35,hey doc pl want get nice shirt hubbi nice fite one budget ltgt k help pl load card abi hwkeep post luv mj
safe,I remain unconvinced that this isn't an elaborate test of my willpower,70,12,remain unconvinc isnt elabor test willpow
safe,"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng""",163,29,life noth wen v get everyth life everyth wen v miss someth real valu peopl wil realiz absenc gud mrng
safe,how are you? I miss you!,24,6,miss
safe,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,85,16,aint answerin phone actual pretti reason hour im sleepi
safe,"Hey , is * rite u put åÈ10 evey mnth is that all?",49,13,hey rite u put evey mnth
safe,i am going to bed now prin,26,7,go bed prin
safe,I think just yourself ‰Û_Thanks and see you tomo,48,9,think thank see tomo
safe,If u dun drive then how i go 2 sch.,35,10,u dun drive go sch
safe,I not at home now lei...,24,6,home lei
spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@å£1.50rcvd,167,26,gsoh good spam ladiesu could b male gigolo join uk fastest grow men club repli oncal mjzgroup stop repli stop msgrcvd
safe,Ok then i will come to ur home after half an hour,49,12,ok come ur home half hour
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,132,24,u secret admir look make contact ufind rreveal think ur specialcal
safe,Do u hav any frnd by name ashwini in ur college?,48,11,u hav frnd name ashwini ur colleg
safe,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,80,19,ju finish lunch way home lor tot u dun wan stay sch today
safe,K then 2marrow are you coming to class.,39,8,k marrow come class
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,24,hot live fantasi call p per min ntt ltd po box croydon cr wb nation rate call
safe,Pls send me your address sir.,29,6,pl send address sir
safe,I want to lick your pussy now...,32,7,want lick pussi
safe,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",75,14,yo gonna still stock tomorrowtoday im tri get dubsack
spam,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,141,21,urgent mobil number award ukp prize guarante call landlin claim valid hr ppm
safe,"I'll see, but prolly yeah",25,5,ill see prolli yeah
safe,Thought we could go out for dinner. I'll treat you! Seem ok?,60,12,thought could go dinner ill treat seem ok
safe,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,154,37,stand away doesnt heart ach without dont wonder dont crave
safe,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,230,42,sorri never hear unless book one kinda jokethet realli look skinni white girl one liney much camera someth like theyr cast look
safe,What you doing?how are you?,27,5,doinghow
safe,"Sure thing big man. i have hockey elections at 6, shouldn‰Û÷t go on longer than an hour though",94,18,sure thing big man hockey elect shouldnt go longer hour though
safe,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,87,20,watch lor saw swatch one thk quit ok ard need nd opinion leh
safe,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),116,23,hiya u like hlday pic look horribl took mo how camp amrca thing speak soon serena
safe,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",126,28,babe goe day miss alreadi love love kiss hope everyth goe well
safe,Yunny... I'm goin to be late,28,6,yunni im goin late
safe,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,160,32,doc prescrib morphin caus pain med arent enough wait mom bring med kick fast im gonna tri later
safe,"Cool, want me to go to kappa or should I meet you outside mu",60,14,cool want go kappa meet outsid mu
safe,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",153,32,hey sexi bun told ador loverboy hope rememb thank sister law meatbal grin love babe
safe,May b approve panalam...but it should have more posts..,55,9,may b approv panalambut post
spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",157,24,spjanuari male sale hot gay chat cheaper call nation rate pmin cheap pmin peak stop text call pmin
safe,"Sorry, I'll call later",22,4,sorri ill call later
safe,I dont thnk its a wrong calling between us,42,9,dont thnk wrong call us
safe,Me i'm not workin. Once i get job...,36,8,im workin get job
safe,And by when you're done I mean now,34,8,your done mean
safe,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But,77,17,ur luck love someon ur fortun love one love u
safe,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,147,36,hi babi ive got back work want see u allday hope didnt piss u phone today u give call xxx
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,152,30,freemsg today day readi im horni live town love sex fun game netcollex ltd p per msg repli stop end
safe,Is it your yahoo boys that bring in the perf? Or legal.,55,12,yahoo boy bring perf legal
safe,No need to say anything to me. I know i am an outsider,54,13,need say anyth know outsid
safe,have you ever had one foot before?,34,7,ever one foot
safe,Just got to  &lt;#&gt;,22,4,got ltgt
safe,"Good! No, don‰Û÷t need any receipts‰ÛÓwell done! (‰Û_) Yes, please tell . What‰Û÷s her number, i could ring her",111,19,good dont need receiptswel done ye pleas tell what number could ring
safe,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",160,32,ever green quot ever told jerri cartoon person irrit u alway one love u vri much fail express gud nyt
safe,Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?,89,19,leav wif lar wan carri meh heavi da num familiar
safe,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),153,27,beauti truth express face could seen everyon depress heart could understood love one gud ni
safe,Infact happy new year. How are you where are you when are we seeing,67,14,infact happi new year see
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",146,30,simpson movi releas juli name band die start film agreen day bblue day cred day send b c
safe,That's a shame! Maybe cld meet for few hrs tomo?,48,10,that shame mayb cld meet hr tomo
safe,Lol I would but despite these cramps I like being a girl.,57,12,lol would despit cramp like girl
safe,I canåÕt wait for cornwall. Hope tonight isnåÕt too bad as well but itåÕs rock night shite. Anyway iåÕm going for a kip now have a good night. Speak to you soon.,161,32,cant wait cornwal hope tonight isnt bad well rock night shite anyway im go kip good night speak soon
safe,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,139,27,pl help tell sura im expect batteri hont pl send messag download movi thank
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,160,28,pleas call amanda regard renew upgrad current tmobil handset free charg offer end today tel subject ts cs
safe,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",158,37,havent found way get anoth app phone eh go net cafe take job geeee need babe crave see
safe,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,90,19,work mon thur sat cant leh book liao day u free
safe,ÌÏ comin to fetch us oredi...,29,6,comin fetch us oredi
safe,What's nannys address?,22,3,what nanni address
spam,"URGENT!! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",161,23,urgent costa del sol holiday await collect call toclaim sae tc pobox stockport skxh costpm maxmin
safe,Haf u eaten? Wat time u wan me 2 come?,38,10,haf u eaten wat time u wan come
spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,144,26,want new video phone anytim network min half price line rental free text month repli call free deliveri
safe,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",92,21,yo call get chanc friend mine want ask big order
safe,This single single answers are we fighting? Plus i said am broke and you didnt reply,84,16,singl singl answer fight plu said broke didnt repli
safe,It certainly puts things into perspective when something like this happens,74,11,certainli put thing perspect someth like happen
safe,Now got tv 2 watch meh? U no work today?,40,10,got tv watch meh u work today
safe,i felt so...not any conveying reason.. Ese he... What about me?,63,11,felt sonot convey reason ese
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,154,29,mobil month u r entitl updat latest colour mobil camera free call mobil updat co free
safe,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,134,21,how go got excit karaok type activ plan im debat whether play footbal eve feel lazi though
safe,I told that am coming on wednesday.,35,7,told come wednesday
safe,"Its ok, called mom instead have fun",35,7,ok call mom instead fun
spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",112,17,dear voucher holder claim week offer pc pleas go httpwwwwtlpcouktext tsc appli
safe,Well if I'm that desperate I'll just call armand again,54,10,well im desper ill call armand
safe,Are you at work right now ?,27,7,work right
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,157,26,congrat nokia video camera phone call call cost ppm ave call min vari mobil close post bcm ldn wcnxx
safe,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,111,20,havent heard anyth he answer text im guess flake said jb fantast
safe,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",157,32,mmmmmm love youso much ahmad cant wait year begin everi second take closer side happi new year love
safe,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,124,23,pl what full name joke school co fee univers florida seem actual ltgt k pl holla back
safe,"Sorry, I'll call later",22,4,sorri ill call later
safe,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,77,15,ok said ive got wisdom teeth hidden insid n mayb need remov
safe,And pls pls drink plenty plenty water,37,7,pl pl drink plenti plenti water
safe,How are you doing. How's the queen. Are you going for the royal wedding,71,14,how queen go royal wed
safe,He's in lag. That's just the sad part but we keep in touch thanks to skype,74,16,he lag that sad part keep touch thank skype
safe,Ok lor then we go tog lor...,28,7,ok lor go tog lor
safe,Two teams waiting for some players,34,6,two team wait player
safe,Can Ì_ send me a copy of da report?,35,9,send copi da report
safe,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",67,13,swhrt u deyhop ur ok tot u daylov n misstak care
safe,"Ok da, i already planned. I wil pick you.",41,9,ok da alreadi plan wil pick
spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",144,23,urgent pleas call abta complimentari spanish holiday cash await collect sae tc box po ez ppm
safe,"Sorry, I'll call later in meeting",33,6,sorri ill call later meet
safe,I just really need shit before tomorrow and I know you won't be awake before like 6,83,17,realli need shit tomorrow know wont awak like
safe,I'm good. Have you registered to vote?,38,7,im good regist vote
safe,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",61,14,hmm ok ill stay like hour co eye realli sore
safe,Dear got bus directly to calicut,32,6,dear got bu directli calicut
safe,Mm umma ask vava also to come tell him can play later together,62,13,mm umma ask vava also come tell play later togeth
safe,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",79,14,well gener price ltgt oz let know ifwhenhow much want
safe,"Sorry, I'll call later",22,4,sorri ill call later
safe,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",158,22,moment dayha valuemorn bring hopeafternoon bring faitheven bring luvnight bring restwish u find todaygood morn
safe,&lt;#&gt;  w jetton ave if you forgot,37,7,ltgt w jetton ave forgot
safe,Ok i'm coming home now.,23,5,ok im come home
safe,Can not use foreign stamps in this country.,43,8,use foreign stamp countri
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",149,22,doubl min txt month free bluetooth orang avail soni nokia motorola phone call mobileupd calloptoutndx
safe,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",108,21,sorri lot friendofafriend stuff im talk actual guy want buy
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,158,29,free st week nokia tone ur mob everi week txt nokia get txting tell ur mate wwwgetzedcouk pobox wwq normpton
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",155,27,want funk ur fone weekli new tone repli tonesu text wwwringtonescouk origin n best tone gbp network oper rate appli
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP",148,30,cmon babe make horni turn txt fantasi babe im hot sticki need repli cost cancel send stop
safe,I will come tomorrow di,23,5,come tomorrow di
safe,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,81,15,wyli updat weed dealer carlo went freedom class lunsford
safe,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,154,35,happi babi alright take job hope fine send kiss make smile across sea kiss kiss
safe,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.,85,18,c movi juz last minut decis mah juz watch lar tot interest
safe,How are you enjoying this semester? Take care brother.,54,9,enjoy semest take care brother
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,157,22,import inform orang user xxxxxx today ur lucki day find log onto httpwwwurawinnercom there fantast prizeawait
safe,"Get the door, I'm here",22,5,get door im
safe,"Lets use it next week, princess :)",34,7,let use next week princess
safe,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,69,17,go home first lar wait lor put stuff first
safe,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,74,17,want kfc tuesday buy meal gravi mark
safe,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),102,16,dahe stupid daalway send like thisdon believ messagepandi mental
safe,Oi when you gonna ring,22,5,oi gonna ring
spam,Missed call alert. These numbers called but left no message. 07008009200,72,11,miss call alert number call left messag
safe,I attended but nothing is there.,32,6,attend noth
safe,Ard 530 like dat lor. We juz meet in mrt station then Ì_ dun haf to come out.,77,18,ard like dat lor juz meet mrt station dun haf come
safe,No dear i was sleeping :-P,26,6,dear sleep p
safe,Er mw im filled tuth is aight,29,7,er mw im fill tuth aight
safe,Will be office around 4 pm. Now i am going hospital.,52,11,offic around pm go hospit
safe,Actually i'm waiting for 2 weeks when they start putting ad.,60,11,actual im wait week start put ad
safe,Anything lor if they all go then i go lor...,44,10,anyth lor go go lor
safe,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,77,18,u free sat rite u wan watch infern affair wif n darren n mayb xy
